1,1,1,1,1,1,1,1
1,5,11,23,47,95,191,383
1,5,15,41,105,257,609,1409
1,5,15,45,131,367,991,2591
1,5,15,45,135,401,1169,3329
1,5,15,45,135,405,1211,3591
1,5,15,45,135,405,1215,3641
1,5,15,45,135,405,1215,3645
